V6-TB183,2006.0,0.0,0.0,0.0,17778.0,9.0,57702.0,27.0,1167.0,5115.0,0.0,85.0,0.0,0.0,98308.0,0.0,0.0,0.0,0.0,24.0,282.0,0.0,0.0,0.0,11082.0,0.0,5.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,16.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,carapace,ID101,CC_VIS_2002,juvenile,juvenile,31.0,29.0,,11.8.2020,Blue World Institute,WILD,good,15.85258,42.9546
V6-TB185,390.0,0.0,0.0,19.0,10947.0,7.0,46498.0,19.0,169.0,23589.0,0.0,1716.0,174.0,0.0,60910.0,0.0,0.0,0.0,0.0,367.0,413.0,0.0,0.0,0.0,14847.0,0.0,0.0,2066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,126.0,0.0,0.0,102.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carapace,ID102,CC_VIS_2003,juvenile,juvenile,31.0,28.0,,20.8.2020,Blue World Institute,WILD,good,16.09005,42.9536
V6-TB189,579.0,0.0,0.0,0.0,1590.0,126.0,9.0,375.0,1141.0,21.0,0.0,37.0,183.0,0.0,10181.0,0.0,0.0,0.0,0.0,14.0,45.0,133.0,0.0,48.0,855.0,0.0,0.0,123.0,0.0,0.0,91.0,281.0,0.0,201.0,30.0,128.0,20.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,74.0,9.0,14.0,212.0,0.0,0.0,0.0,carapace,ID104,Valbiska,juvenile,juvenile,30.0,27.5,9.10.2020,5.11.2020,Blue World Institute,DURING,injured,14.57858,45.02314
V6-TB191,2010.0,0.0,0.0,0.0,648.0,0.0,1622.0,160.0,325.0,396.0,0.0,6261.0,0.0,0.0,3924.0,789.0,71.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2382.0,6.0,0.0,136.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,13.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carapace,ID105,FS94,adult,sub-adult,67.5,66.0,28.11.2020,30.11.2020,Blue World Institute,WILD,good,14.28518,44.50634
V6-TB195,0.0,0.0,0.0,0.0,630.0,0.0,8441.0,624.0,261.0,602.0,0.0,37.0,0.0,0.0,13569.0,0.0,0.0,0.0,0.0,54.0,0.0,8.0,0.0,0.0,17.0,0.0,0.0,118.0,0.0,0.0,2132.0,14.0,0.0,0.0,17.0,0.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carapace,ID107,FS35,sub-adult,juvenile,45.0,41.0,28.11.2020,10.12.2020,Blue World Institute,DURING,good,14.28518,44.50634
V6-TB197,1331.0,0.0,0.0,0.0,641.0,0.0,1411.0,244.0,137.0,743.0,0.0,262.0,0.0,0.0,6834.0,45.0,123.0,9.0,0.0,54.0,714.0,0.0,0.0,0.0,4730.0,77.0,0.0,372.0,0.0,0.0,646.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,17.0,23.0,0.0,569.0,0.0,0.0,0.0,0.0,1262.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carapace,ID108,FS25,adult,adult,70.0,67.0,18.12.2020,19.12.2020,Blue World Institute,WILD,good,14.28518,44.50634
V6-TB199,677.0,0.0,0.0,0.0,73.0,0.0,1711.0,76.0,7.0,235.0,5.0,80.0,0.0,0.0,5022.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2050.0,0.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carapace,ID109,FS60,adult,adult,73.0,68.0,18.12.2020,19.12.2020,Blue World Institute,WILD,good,14.28518,44.50634
V6-TB201,18063.0,0.0,0.0,81.0,9278.0,0.0,731.0,0.0,32081.0,51893.0,0.0,31.0,50.0,0.0,88653.0,0.0,1832.0,0.0,0.0,2732.0,3271.0,14.0,0.0,0.0,116192.0,0.0,0.0,87717.0,0.0,0.0,5.0,0.0,0.0,0.0,98.0,16.0,0.0,0.0,7.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,carapace,ID110,APOX,juvenile,juvenile,36.0,34.0,12.1.2021,14.1.2021,Blue World Institute,DURING,injured,14.44744,44.54678
V6-TB203,474.0,0.0,0.0,0.0,648.0,0.0,8244.0,0.0,383.0,2563.0,0.0,56.0,0.0,0.0,14086.0,215.0,44.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,4523.0,0.0,0.0,409.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,70.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,40.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carapace,ID111,CC_LOSINJ_2102,sub-adult,juvenile,55.0,53.5,23.1.2021,25.1.2021,Blue World Institute,DURING,injured,14.40861,44.57298
V6-TB205,1439.0,0.0,0.0,0.0,367.0,0.0,879.0,5.0,1247.0,978.0,0.0,8.0,41.0,0.0,3564.0,0.0,18.0,0.0,0.0,270.0,205.0,0.0,0.0,0.0,8151.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carapace,ID112,ZLATA,juvenile,juvenile,35.5,33.0,30.1.2021,3.2.2021,Blue World Institute,DURING,stranded,14.4418,44.54294
V6-TB207,604.0,0.0,0.0,0.0,1222.0,0.0,352.0,18.0,146.0,44.0,0.0,102.0,0.0,0.0,268.0,0.0,168.0,0.0,0.0,2034.0,378.0,0.0,4.0,0.0,1004.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,1627.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,182.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,10.0,0.0,0.0,0.0,carapace,ID113,NOEMI,sub-adult,juvenile,40.5,38.0,14.2.2021,16.2.2021,Blue World Institute,DURING,injured,14.50811,44.52218
V6-TB213,40.0,0.0,0.0,0.0,92.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carapace,ID116,NATANAEL,juvenile,juvenile,33.0,29.0,9.3.2021,10.03.2021,Blue World Institute,DURING,weak,,
V6-TB215,4153.0,25.0,47.0,890.0,9144.0,3370.0,1567.0,456.0,19857.0,4884.0,1422.0,2676.0,3724.0,1033.0,12217.0,409.0,806.0,0.0,0.0,102.0,320.0,25.0,175.0,1171.0,2910.0,0.0,0.0,1224.0,247.0,0.0,28201.0,0.0,0.0,107.0,5896.0,14.0,1247.0,0.0,4299.0,118.0,22.0,345.0,0.0,61.0,0.0,10.0,100.0,24.0,12.0,59.0,25.0,16.0,0.0,1371.0,0.0,147.0,36.0,23.0,84.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,carapace,ID117,KARLO ALBANO,adult,adult,73.0,73.0,19.3.2021,25.3.2021,Aquarium Pula,BEFORE,floating,15.19374,43.88625
V6-TB217,498.0,0.0,0.0,0.0,165.0,0.0,599.0,13.0,8785.0,893.0,0.0,171.0,0.0,0.0,130402.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,2606.0,0.0,0.0,828.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carapace,ID118,OLIVER RAUL,juvenile,juvenile,26.0,24.2,20.4.2021,23.4.2021,Aquarium Pula,BEFORE,injured,13.93734,44.80744
V6-TB217P,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,17.0,0.0,6.0,0.0,10.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,15.0,0.0,0.0,23.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pool,pool,pool,pool,pool,,,pool,,pool,pool,pool,,
V6-TB219,1273.0,0.0,0.0,0.0,7931.0,2107.0,9325.0,16.0,47013.0,8779.0,0.0,151.0,1274.0,0.0,46114.0,0.0,335.0,17.0,0.0,6062.0,217.0,0.0,0.0,55.0,8939.0,0.0,0.0,13800.0,0.0,0.0,85.0,0.0,0.0,0.0,84.0,857.0,1210.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carapace,ID119,MARTIN,juvenile,juvenile,37.8,34.8,21.4.2021,23.4.2021,Aquarium Pula,BEFORE,injured,14.47877,44.53431
V6-TB219P,0.0,0.0,0.0,0.0,30.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pool,pool,pool,pool,pool,,,pool,,pool,pool,pool,,
V6-TB221,875.0,0.0,0.0,0.0,124.0,50.0,376.0,5.0,361.0,102.0,0.0,0.0,0.0,0.0,6024.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1627.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carapace,ID120,CC_LOSINJ_2112,juvenile,juvenile,31.0,28.0,23.5.2021,25.5.2021,Blue World Institute,DURING,floating,14.42382,44.56873
V6-TB223,83.0,0.0,0.0,0.0,33.0,0.0,0.0,5.0,26.0,6.0,23.0,0.0,0.0,0.0,3759.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,1334.0,0.0,0.0,0.0,94.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carapace,ID121,BOVA,adult,adult,70.0,64.0,5.6.2021,8.6.2021,Blue World Institute,DURING,injured,16.051,42.991
V6-TB227,219.0,0.0,0.0,0.0,574.0,0.0,36.0,37.0,0.0,664.0,0.0,0.0,0.0,0.0,612.0,0.0,23.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,116.0,0.0,0.0,0.0,48.0,0.0,0.0,30.0,0.0,0.0,0.0,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carapace,ID123,CALIMERO,sub-adult,juvenile,52.0,52.0,1.4.2021,6.4.2021,Blue World Institute,DURING,injured,14.18147,44.51976
V6-TB229,13.0,0.0,0.0,15.0,270.0,0.0,13808.0,0.0,1748.0,17225.0,0.0,0.0,0.0,0.0,35720.0,0.0,200.0,0.0,0.0,398.0,9.0,0.0,0.0,0.0,108.0,0.0,0.0,704.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carapace,ID124,MARIJANA,juvenile,juvenile,26.0,23.0,5.4.2021,6.4.2021,Blue World Institute,DURING,floating,14.58064,44.67156
V6-TB231,18848.0,0.0,0.0,0.0,9384.0,44.0,11359.0,64.0,11747.0,12113.0,0.0,0.0,17.0,0.0,309892.0,0.0,0.0,8.0,0.0,16.0,0.0,0.0,0.0,1092.0,732.0,0.0,0.0,1716.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,82.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,carapace,ID125,CC_LOSINJ_2111,juvenile,juvenile,27.0,25.5,20.4.2021,21.4.2021,Blue World Institute,from deceased,floating,14.43973,44.54774
V6-VRS,34.0,0.0,0.0,3979.0,8057.0,2515.0,324.0,31.0,3592.0,1870.0,0.0,69.0,2097.0,0.0,197.0,0.0,1159.0,0.0,7.0,906.0,255.0,0.0,0.0,497.0,0.0,0.0,0.0,589.0,0.0,6382.0,1209.0,40.0,18.0,0.0,887.0,56.0,88.0,20.0,0.0,78.0,0.0,12.0,75.0,0.0,228.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,379.0,0.0,6.0,0.0,rocks,rocks,rocks,rocks,rocks,,,rocks,,rocks,rocks,rocks,,
